title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,104 Shelborne Ave,Toronto,ON,M5N1Z3,43.716355,-79.428451,"C$1,499,000",35,"4 bds, 3.0 ba ,None sqft",HomeLife/ROMANO Realty Ltd,https://www.zillow.com/homedetails/104-Shelborne-Ave-Toronto-ON-M5N-1Z3/2077249523_zpid/
House for sale,116 Frontenac Ave,Toronto,ON,M5N1Z9,43.71725,-79.428266,"C$2,888,800",142,"5 bds, 5.0 ba ,None sqft",Bay Street Group Inc.,https://www.zillow.com/homedetails/116-Frontenac-Ave-Toronto-ON-M5N-1Z9/2078602593_zpid/
Condo for sale,155 Dalholusie St #722,Toronto,ON,M5N2P7,43.70797,-79.421402,"C$698,999",3,"1 bds, 1.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/155-Dalholusie-St-722-Toronto-ON-M5N-2P7/2076946697_zpid/
House for sale,421 Saint Clements Ave,Toronto,ON,M5N1M2,43.709435,-79.414396,"C$1,395,000",0,"3 bds, 3.0 ba ,None sqft",Slavens & Associates Real Estate Inc.,https://www.zillow.com/homedetails/421-Saint-Clements-Ave-Toronto-ON-M5N-1M2/2076902172_zpid/
