title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,51 Edith Dr,Toronto,ON,M4R1Y9,43.707201,-79.40304,"C$1,199,000",0,"3 bds, 2.0 ba ,None sqft","Engel & Voelkers Toronto Central Yorkville, Brokerage",https://www.zillow.com/homedetails/51-Edith-Dr-Toronto-ON-M4R-1Y9/2076911602_zpid/
House for sale,206 Craighurst Ave,Toronto,ON,M4R1K2,43.714395,-79.406324,"C$3,188,000",132,"3 bds, 5.0 ba ,None sqft",HomeLife Best Choice Realty Inc Brokerage,https://www.zillow.com/homedetails/206-Craighurst-Ave-Toronto-ON-M4R-1K2/2078446095_zpid/
Condo for sale,485 Rosewell Ave #403,Toronto,ON,M4R2J2,43.721705,-79.412642,"C$579,000",9,"1 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/485-Rosewell-Ave-403-Toronto-ON-M4R-2J2/2077015566_zpid/
Condo for sale,58 Orchard View Blvd #1005,Toronto,ON,M4R0A2,43.708056,-79.400489,"C$639,800",64,"1 bds, 1.0 ba ,None sqft",World Class Realty Point,https://www.zillow.com/homedetails/58-Orchard-View-Blvd-1005-Toronto-ON-M4R-0A2/2077579445_zpid/
Condo for sale,58 Orchard View Blvd UNIT 1804,Toronto,ON,M4R0A2,43.708056,-79.400489,"C$398,800",108,"0 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/58-Orchard-View-Blvd-UNIT-1804-Toronto-ON-M4R-0A2/2078126801_zpid/
Condo for sale,485 Rosewell Ave #512,Toronto,ON,M4R2J2,43.721705,-79.412642,"C$885,000",60,"2 bds, 2.0 ba ,None sqft",HomeLife/ROMANO Realty Ltd,https://www.zillow.com/homedetails/485-Rosewell-Ave-512-Toronto-ON-M4R-2J2/2077528244_zpid/
Condo for sale,Assignment At Yonge Eglinto,Toronto,ON,M4R1C5,43.706431,-79.398642,"C$578,000",757,"2 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/Assignment-At-Yonge-Eglinto-Toronto-ON-M4R-1C5/2087029440_zpid/
