title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,180 University Ave #P456852,Toronto,ON,M5H0A2,43.648909,-79.386075,"C$78,900",49,"5 bds, 10.0 ba ,None sqft",OfficeTest Real Estate Brokerage,https://www.zillow.com/homedetails/180-University-Ave-P456852-Toronto-ON-M5H-0A2/2077402504_zpid/
Condo for sale,180 University Ave #4808,Toronto,ON,M5H0A2,43.648909,-79.386075,"C$1,799,000",136,"2 bds, 1.0 ba ,1414 sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/180-University-Ave-4808-Toronto-ON-M5H-0A2/2078515327_zpid/
Condo for sale,311 Bay St #4001,Toronto,ON,M5H4G5,43.649782,-79.38044,"C$2,290,000",2,"2 bds, 3.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/311-Bay-St-4001-Toronto-ON-M5H-4G5/2081825991_zpid/
Condo for sale,1 King St W #3102,Toronto,ON,M5H1A1,43.648827,-79.378096,"C$389,000",121,"0 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/1-King-St-W-3102-Toronto-ON-M5H-1A1/2078297660_zpid/
Condo for sale,311 Bay St #5102,Toronto,ON,M5H4G5,43.649782,-79.38044,"C$2,299,000",315,"2 bds, 3.0 ba ,None sqft",Re/Max Ultimate Realty Inc.,https://www.zillow.com/homedetails/311-Bay-St-5102-Toronto-ON-M5H-4G5/2081268851_zpid/
Condo for sale,1 King St W #1802,Toronto,ON,M5H1A1,43.648827,-79.378096,"C$369,000",169,"0 bds, 1.0 ba ,None sqft",HomeLife New World Realty Inc Brokerage,https://www.zillow.com/homedetails/1-King-St-W-1802-Toronto-ON-M5H-1A1/2083268742_zpid/
Condo for sale,224 King St W,Toronto,ON,M5H0A6,43.64738,-79.387274,"C$1,390,000",184,"2 bds, 2.0 ba ,499 sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/224-King-St-W-Toronto-ON-M5H-0A6/2083616870_zpid/
Condo for sale,70 Temperance St #3905,Toronto,ON,M5H0B1,43.650511,-79.382077,"C$520,000",162,"0 bds, 1.0 ba ,None sqft",Spectrum Realty Services Inc.,https://www.zillow.com/homedetails/70-Temperance-St-3905-Toronto-ON-M5H-0B1/2078894307_zpid/
Condo for sale,70 Temperance St #5204,Toronto,ON,M5H0B1,43.650511,-79.382077,"C$578,000",83,"0 bds, 1.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/70-Temperance-St-5204-Toronto-ON-M5H-0B1/2083826031_zpid/
Condo for sale,168 Simcoe St W #917,Toronto,ON,M5H4C9,43.650015,-79.387357,"C$568,800",12,"1 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/168-Simcoe-St-W-917-Toronto-ON-M5H-4C9/2077032080_zpid/
Condo for sale,70 Temperance St #2211,Toronto,ON,M5H0B1,43.650511,-79.382077,"C$718,888",129,"2 bds, 2.0 ba ,None sqft",HomeLife Frontier Realty Inc Brokerage,https://www.zillow.com/homedetails/70-Temperance-St-2211-Toronto-ON-M5H-0B1/2078413153_zpid/
Condo for sale,70 Temperance St UNIT 405,Toronto,ON,M5H0B1,43.650511,-79.382077,"C$480,000",8,"0 bds, 1.0 ba ,None sqft",Right At Home Realty Inc.,https://www.zillow.com/homedetails/70-Temperance-St-UNIT-405-Toronto-ON-M5H-0B1/2077506971_zpid/
Condo for sale,1 King St W #810,Toronto,ON,M5H1A1,43.648827,-79.378096,"C$459,000",162,"0 bds, 1.0 ba ,None sqft",HomeLife New World Realty Inc Brokerage,https://www.zillow.com/homedetails/1-King-St-W-810-Toronto-ON-M5H-1A1/2078884427_zpid/
Condo for sale,3602 Bay St #311,Toronto,ON,M5H2V6,43.650791,-79.381292,"C$1,488,800",62,"2 bds, 2.0 ba ,None sqft",CENTURY 21 Regal Realty Inc Brokerage,https://www.zillow.com/homedetails/3602-Bay-St-311-Toronto-ON-M5H-2V6/2078012667_zpid/
Condo for sale,70 Temperance St #4205,Toronto,ON,M5H0B1,43.650511,-79.382077,"C$509,000",40,"0 bds, 1.0 ba ,None sqft",CENTURY 21 Alpha Realty Inc Brokerage,https://www.zillow.com/homedetails/70-Temperance-St-4205-Toronto-ON-M5H-0B1/2077310420_zpid/
