title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,36 Lisgar St #1902E,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$475,000",49,"2 bds, 2.0 ba ,None sqft",Re/Max Condos Plus Corporation,https://www.zillow.com/homedetails/36-Lisgar-St-1902E-Toronto-ON-M6J-0C7/2077400348_zpid/
House for sale,693 Adelaide St W,Toronto,ON,M6J1B2,43.64435,-79.406612,"C$1,485,000",51,"4 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/693-Adelaide-St-W-Toronto-ON-M6J-1B2/2077437481_zpid/
Condo for sale,36 Lisgar St #1520W,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$499,000",42,"2 bds, 2.0 ba ,2650 sqft",CENTURY 21 Percy Fulton Ltd Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-1520W-Toronto-ON-M6J-0C7/2077337293_zpid/
Condo for sale,68 Abell St UNIT 616,Toronto,ON,M6J0B1,43.64239,-79.424738,"C$525,000",23,"1 bds, 1.0 ba ,None sqft",Century 21 Leading Edge Realty Inc.,https://www.zillow.com/homedetails/68-Abell-St-UNIT-616-Toronto-ON-M6J-0B1/2084767884_zpid/
House for sale,696 Adelaide St W,Toronto,ON,M6J1B1,43.644663,-79.406883,"C$1,199,000",3,"3 bds, 2.0 ba ,None sqft",Living Realty Inc.,https://www.zillow.com/homedetails/696-Adelaide-St-W-Toronto-ON-M6J-1B1/2076940773_zpid/
Condo for sale,20 Minowan Miikan Ln #433,Toronto,ON,M6J0E5,43.643062,-79.428133,"C$485,000",62,"1 bds, 1.0 ba ,2016 sqft",CENTURY 21 Percy Fulton Ltd Brokerage,https://www.zillow.com/homedetails/20-Minowan-Miikan-Ln-433-Toronto-ON-M6J-0E5/2077554536_zpid/
Condo for sale,36 Lisgar St #519E,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$499,900",80,"2 bds, 1.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-519E-Toronto-ON-M6J-0C7/2078430719_zpid/
Condo for sale,36 Lisgar St #1516E,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$460,000",121,"2 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-1516E-Toronto-ON-M6J-0C7/2078293163_zpid/
Condo for sale,15 Abell St #105,Toronto,ON,M6J0C6,43.641664,-79.423585,"C$595,000",8,"2 bds, 1.0 ba ,None sqft",Sutton Group-Associates Realty Inc.,https://www.zillow.com/homedetails/15-Abell-St-105-Toronto-ON-M6J-0C6/2076993004_zpid/
House for sale,2 Crocker Ave,Toronto,ON,M6J1K5,43.64708,-79.409344,"C$2,245,000",29,"3 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/2-Crocker-Ave-Toronto-ON-M6J-1K5/2077191062_zpid/
