title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,21 Grand Magazine St #616,Toronto,ON,M5V1B5,43.636474,-79.402059,"C$659,000",1,"1 bds, 1.0 ba ,None sqft",CENTURY 21 Atria Realty Inc Brokerage,https://www.zillow.com/homedetails/21-Grand-Magazine-St-616-Toronto-ON-M5V-1B5/2076925112_zpid/
Condo for sale,75 Queens Wharf Rd #3910,Toronto,ON,M5V0J8,43.638359,-79.398657,"C$550,000",118,"1 bds, 1.0 ba ,None sqft",Century 21 Heritage Group Ltd.,https://www.zillow.com/homedetails/75-Queens-Wharf-Rd-3910-Toronto-ON-M5V-0J8/2078244657_zpid/
Condo for sale,125 Blue Jays Way #5202,Toronto,ON,M5V0P6,43.645806,-79.39205,"C$1,228,500",48,"3 bds, 2.0 ba ,None sqft",The Condo Store Realty Inc.,https://www.zillow.com/homedetails/125-Blue-Jays-Way-5202-Toronto-ON-M5V-0P6/2077385655_zpid/
Condo for sale,169 Fort York Blvd #220,Toronto,ON,M5V0C8,43.638387,-79.401063,"C$397,000",2,"0 bds, 1.0 ba ,None sqft",Intercity Realty Inc.,https://www.zillow.com/homedetails/169-Fort-York-Blvd-220-Toronto-ON-M5V-0C8/2076936224_zpid/
Condo for sale,352 Front St W #1708,Toronto,ON,M5V0K3,43.643409,-79.392313,"C$499,000",49,"1 bds, 1.0 ba ,None sqft",HomeLife CultureLink Realty Inc Brokerage,https://www.zillow.com/homedetails/352-Front-St-W-1708-Toronto-ON-M5V-0K3/2077402519_zpid/
Condo for sale,27 Bathurst St W #417,Toronto,ON,M5V0C6,43.641425,-79.401217,"C$719,000",112,"2 bds, 2.0 ba ,None sqft",Search Realty Corp.,https://www.zillow.com/homedetails/27-Bathurst-St-W-417-Toronto-ON-M5V-0C6/2078168255_zpid/
Condo for sale,629 King St W PENTHOUSE 1407,Toronto,ON,M5V0G9,43.643948,-79.401475,"C$1,515,000",13,"1 bds, 2.0 ba ,1318 sqft",Keller Williams Referred Urban Realty Brokerage,https://www.zillow.com/homedetails/629-King-St-W-PENTHOUSE-1407-Toronto-ON-M5V-0G9/2077035469_zpid/
Condo for sale,410 Queens Quay W #616,Toronto,ON,M5V3T1,43.63821,-79.391357,"C$1,198,000",77,"3 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/410-Queens-Quay-W-616-Toronto-ON-M5V-3T1/2084196335_zpid/
Condo for sale,209 Fort York Blvd #1058,Toronto,ON,M5V4A1,43.637166,-79.404733,"C$365,000",168,"0 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/209-Fort-York-Blvd-1058-Toronto-ON-M5V-4A1/2078975776_zpid/
Condo for sale,576 Front St W #419E,Toronto,ON,M5V1C1,43.641137,-79.400744,"C$435,000",49,"0 bds, 1.0 ba ,None sqft",Homelife/Miracle Realty Ltd,https://www.zillow.com/homedetails/576-Front-St-W-419E-Toronto-ON-M5V-1C1/2078936610_zpid/
