title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,33 Lombard St #49,Toronto,ON,M5C3H8,43.651529,-79.375757,"C$62,000",57,"0 bds, None ba ,None sqft",Bay Street Group Inc.,https://www.zillow.com/homedetails/33-Lombard-St-49-Toronto-ON-M5C-3H8/2077499578_zpid/
Condo for sale,127 Queen St E UNIT 507,Toronto,ON,M5C1S3,43.653392,-79.373798,"C$499,900",163,"1 bds, 1.0 ba ,None sqft",Sage Real Estate Limited,https://www.zillow.com/homedetails/127-Queen-St-E-UNIT-507-Toronto-ON-M5C-1S3/2078901386_zpid/
Condo for sale,92 King St E UNIT 705,Toronto,ON,M5C2V8,43.650055,-79.37495,"C$725,000",75,"2 bds, 2.0 ba ,None sqft",Ipro Realty Ltd.,https://www.zillow.com/homedetails/92-King-St-E-UNIT-705-Toronto-ON-M5C-2V8/2083664202_zpid/
Condo for sale,50 Lombard St #2402,Toronto,ON,M5C2X4,43.651864,-79.376006,"C$1,428,000",179,"2 bds, 2.0 ba ,None sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/50-Lombard-St-2402-Toronto-ON-M5C-2X4/2082355110_zpid/
Condo for sale,7 King St E #616,Toronto,ON,M5C3C5,43.649176,-79.377095,"C$609,900",125,"1 bds, 1.0 ba ,None sqft",Century 21 Miller Real Estate Ltd.,https://www.zillow.com/homedetails/7-King-St-E-616-Toronto-ON-M5C-3C5/2078338921_zpid/
Condo for sale,95 Lombard St #701,Toronto,ON,M5C2V3,43.652036,-79.373335,"C$659,000",19,"1 bds, 2.0 ba ,None sqft",CENTURY 21 Parkland Ltd Brokerage,https://www.zillow.com/homedetails/95-Lombard-St-701-Toronto-ON-M5C-2V3/2077085810_zpid/
Condo for sale,88 Queen St E,Toronto,ON,M5C1S1,43.65368,-79.374652,"C$600,000",285,"0 bds, None ba ,None sqft",CENTURY 21 Kennect Realty Inc Brokerage,https://www.zillow.com/homedetails/88-Queen-St-E-Toronto-ON-M5C-1S1/2087449298_zpid/
