title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,53 Hazelton Ave,Toronto,ON,M5R2E3,43.672448,-79.393528,"C$6,980,000",272,"3 bds, 4.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/53-Hazelton-Ave-Toronto-ON-M5R-2E3/2080578233_zpid/
House for sale,51 Hazelton Ave,Toronto,ON,M5R2E3,43.672407,-79.393421,"C$8,800,000",58,"4 bds, 5.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/51-Hazelton-Ave-Toronto-ON-M5R-2E3/2077514659_zpid/
Condo for sale,36 Hazelton Ave #5B,Toronto,ON,M5R2E2,43.671864,-79.39381,"C$13,500,000",185,"2 bds, 3.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/36-Hazelton-Ave-5B-Toronto-ON-M5R-2E2/2079228676_zpid/
House for sale,58 Ardwold Gate,Toronto,ON,M5R2W2,43.68006,-79.407648,"C$5,995,000",187,"5 bds, 6.0 ba ,None sqft",Realawstate Realty Brokerage,https://www.zillow.com/homedetails/58-Ardwold-Gate-Toronto-ON-M5R-2W2/2079256901_zpid/
Condo for sale,155 Yorkville Ave #1920,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$599,999",1,"1 bds, 1.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/155-Yorkville-Ave-1920-Toronto-ON-M5R-0B4/2076921758_zpid/
Townhouse for sale,538 Brunswick Ave #2,Toronto,ON,M5R2Z5,43.673774,-79.410719,"C$2,200,000",126,"3 bds, 3.0 ba ,None sqft",Sutton Group-Associates Realty Inc.,https://www.zillow.com/homedetails/538-Brunswick-Ave-2-Toronto-ON-M5R-2Z5/2078354852_zpid/
House for sale,28 Boswell Ave,Toronto,ON,M5R1M4,43.67256,-79.39703,"C$5,288,000",37,"3 bds, 4.0 ba ,None sqft",Bay Street Group Inc.,https://www.zillow.com/homedetails/28-Boswell-Ave-Toronto-ON-M5R-1M4/2077279761_zpid/
Townhouse for sale,536 Brunswick Ave #2,Toronto,ON,M5R2Z5,43.673729,-79.410665,"C$2,200,000",118,"3 bds, 3.0 ba ,None sqft",Sutton Group-Associates Realty Inc.,https://www.zillow.com/homedetails/536-Brunswick-Ave-2-Toronto-ON-M5R-2Z5/2078240885_zpid/
House for sale,83 Lyndhurst Ave,Toronto,ON,M5R2Z8,43.679741,-79.412222,"C$4,150,000",115,"5 bds, 7.0 ba ,None sqft",Sutton Group-Associates Realty Inc.,https://www.zillow.com/homedetails/83-Lyndhurst-Ave-Toronto-ON-M5R-2Z8/2078217841_zpid/
Condo for sale,151 Avenue Rd #806,Toronto,ON,M5R0B8,43.674296,-79.396065,"C$4,998,000",50,"2 bds, 3.0 ba ,None sqft",Re/Max Condos Plus Corporation,https://www.zillow.com/homedetails/151-Avenue-Rd-806-Toronto-ON-M5R-0B8/2077420443_zpid/
Multi-family home for sale,161/163 Marlborough Pl,Toronto,ON,M5R3J5,43.678671,-79.395639,"C$1,999,950",261,"2 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/161-163-Marlborough-Pl-Toronto-ON-M5R-3J5/2084196351_zpid/
House for sale,13 Belmont St,Toronto,ON,M5R1P9,43.675313,-79.389732,"C$1,349,000",131,"2 bds, 3.0 ba ,None sqft",Realawstate Realty Brokerage,https://www.zillow.com/homedetails/13-Belmont-St-Toronto-ON-M5R-1P9/2078425660_zpid/
Condo for sale,11 Tranby Ave,Toronto,ON,M5R1N4,43.673037,-79.396538,"C$4,100,000",17,"4 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/11-Tranby-Ave-Toronto-ON-M5R-1N4/2083241786_zpid/
Condo for sale,128 Pears Ave #605,Toronto,ON,M5R0A9,43.675601,-79.397877,"C$2,749,000",70,"3 bds, 3.0 ba ,None sqft",Re/Max Ultimate Realty Inc.,https://www.zillow.com/homedetails/128-Pears-Ave-605-Toronto-ON-M5R-0A9/2083791775_zpid/
House for sale,188 Albany Ave,Toronto,ON,M5R3C6,43.671733,-79.413033,"C$1,998,000",58,"4 bds, 3.0 ba ,None sqft",Re/Max Real Estate Solutions,https://www.zillow.com/homedetails/188-Albany-Ave-Toronto-ON-M5R-3C6/2081834203_zpid/
Condo for sale,38 Avenue Rd #1502,Toronto,ON,M5R2G2,43.670217,-79.395108,"C$3,850,000",226,"2 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/38-Avenue-Rd-1502-Toronto-ON-M5R-2G2/2079890281_zpid/
House for sale,174 Spadina Rd,Toronto,ON,M5R2T8,43.674302,-79.407136,"C$2,480,000",50,"8 bds, 5.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/174-Spadina-Rd-Toronto-ON-M5R-2T8/2077417805_zpid/
House for sale,1032 Bathurst St,Toronto,ON,M5R3G7,43.67128,-79.413916,"C$2,850,000",52,"10 bds, 5.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/1032-Bathurst-St-Toronto-ON-M5R-3G7/2077443590_zpid/
House for sale,8 Dartnell Ave,Toronto,ON,M5R3A4,43.675532,-79.412043,"C$1,549,000",134,"2 bds, 3.0 ba ,None sqft","Engel & Voelkers Toronto Central Yorkville, Brokerage",https://www.zillow.com/homedetails/8-Dartnell-Ave-Toronto-ON-M5R-3A4/2083724644_zpid/
House for sale,10 Bellair St,Toronto,ON,M5R3T8,43.669886,-79.390982,"C$2,780,000",262,"2 bds, 1.0 ba ,2125 sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/10-Bellair-St-Toronto-ON-M5R-3T8/2080398555_zpid/
Condo for sale,32 Davenport Rd #2201,Toronto,ON,M5R0B5,43.673344,-79.389889,"C$469,000",77,"0 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/32-Davenport-Rd-2201-Toronto-ON-M5R-0B5/2083115091_zpid/
Condo for sale,55 Scollard St #1401,Toronto,ON,M5R0A1,43.672046,-79.390048,"C$2,849,000",40,"2 bds, 3.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/55-Scollard-St-1401-Toronto-ON-M5R-0A1/2077304481_zpid/
Condo for sale,188 Cumberland St #711,Toronto,ON,M5R1A8,43.669875,-79.394165,"C$692,800",1,"1 bds, 1.0 ba ,None sqft",CENTURY 21 Regal Realty Inc Brokerage,https://www.zillow.com/homedetails/188-Cumberland-St-711-Toronto-ON-M5R-1A8/2076925123_zpid/
Condo for sale,155 Yorkville Ave #918,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$509,990",73,"1 bds, 1.0 ba ,None sqft",CENTURY 21 Dreams Inc Brokerage,https://www.zillow.com/homedetails/155-Yorkville-Ave-918-Toronto-ON-M5R-0B4/2077702045_zpid/
Condo for sale,155 Yorkville Ave #2508,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$848,800",42,"2 bds, 2.0 ba ,None sqft",CENTURY 21 Regal Realty Inc Brokerage,https://www.zillow.com/homedetails/155-Yorkville-Ave-2508-Toronto-ON-M5R-0B4/2083785683_zpid/
Condo for sale,151 Avenue Rd #1003,Toronto,ON,M5R0B8,43.674296,-79.396065,"C$2,888,000",29,"2 bds, 2.0 ba ,None sqft",Re/Max Condos Plus Corporation,https://www.zillow.com/homedetails/151-Avenue-Rd-1003-Toronto-ON-M5R-0B8/2077189995_zpid/
Condo for sale,32 Davenport Rd #306,Toronto,ON,M5R0B5,43.673242,-79.389862,"C$549,000",21,"1 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/32-Davenport-Rd-306-Toronto-ON-M5R-0B5/2077113147_zpid/
Condo for sale,155 Yorkville Ave #2920,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$648,000",45,"1 bds, 1.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/155-Yorkville-Ave-2920-Toronto-ON-M5R-0B4/2080446443_zpid/
Condo for sale,155 Yorkville Ave UNIT 2818,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$899,000",90,"2 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/155-Yorkville-Ave-UNIT-2818-Toronto-ON-M5R-0B4/2077892188_zpid/
Condo for sale,188 Cumberland St #906,Toronto,ON,M5R1A8,43.669875,-79.394165,"C$588,000",25,"1 bds, 1.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/188-Cumberland-St-906-Toronto-ON-M5R-1A8/2083293385_zpid/
Condo for sale,95 Prince Arthur Ave #710,Toronto,ON,M5R3P6,43.668306,-79.401311,"C$527,700",16,"0 bds, 1.0 ba ,None sqft","International Realty Firm, Inc.",https://www.zillow.com/homedetails/95-Prince-Arthur-Ave-710-Toronto-ON-M5R-3P6/2077066266_zpid/
Condo for sale,155 Yorkville Ave #2620,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$638,800",182,"1 bds, 1.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/155-Yorkville-Ave-2620-Toronto-ON-M5R-0B4/2079163233_zpid/
Condo for sale,155 Yorkville Ave #820,Toronto,ON,M5R0B4,43.670265,-79.394353,"C$649,000",253,"1 bds, 1.0 ba ,None sqft",Union Realty Brokerage Inc.,https://www.zillow.com/homedetails/155-Yorkville-Ave-820-Toronto-ON-M5R-0B4/2080256435_zpid/
Condo for sale,170 Avenue Rd #1502,Toronto,ON,M5R2G2,43.675331,-79.397128,"C$749,000",80,"1 bds, 1.0 ba ,None sqft",Alan Newton Real Estate Ltd.,https://www.zillow.com/homedetails/170-Avenue-Rd-1502-Toronto-ON-M5R-2G2/2077780428_zpid/
Condo for sale,80 Cumberland St #901,Toronto,ON,M5R3V1,43.670637,-79.390144,"C$1,268,800",55,"2 bds, 3.0 ba ,None sqft",HomeLife New World Realty Inc Brokerage,https://www.zillow.com/homedetails/80-Cumberland-St-901-Toronto-ON-M5R-3V1/2084059563_zpid/
Condo for sale,162 Avenue Rd #605,Toronto,ON,M5R2H8,43.674785,-79.396916,"C$1,100,000",745,"2 bds, 2.0 ba ,None sqft",HomeLife Best Choice Realty Inc Brokerage,https://www.zillow.com/homedetails/162-Avenue-Rd-605-Toronto-ON-M5R-2H8/2086916485_zpid/
Condo for sale,151 Avenue Rd #906,Toronto,ON,M5R0B8,43.674296,-79.396065,"C$2,078,000",29,"2 bds, 3.0 ba ,None sqft",Re/Max Condos Plus Corporation,https://www.zillow.com/homedetails/151-Avenue-Rd-906-Toronto-ON-M5R-0B8/2077190321_zpid/
Condo for sale,175 Cumberland St #1601,Toronto,ON,M5R3M9,43.669484,-79.393794,"C$1,949,000",164,"2 bds, 2.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/175-Cumberland-St-1601-Toronto-ON-M5R-3M9/2078925457_zpid/
Condo for sale,321 Davenport Rd,Toronto,ON,M5R1K5,43.674524,-79.401069,"C$3,000,000",412,"1 bds, None ba ,None sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/321-Davenport-Rd-Toronto-ON-M5R-1K5/2087450025_zpid/
Condo for sale,50 Scollard St,Toronto,ON,M5R1E9,43.672424,-79.390037,"C$2,500,000",786,"0 bds, None ba ,3229 sqft",CENTURY 21 Kennect Realty Inc Brokerage,https://www.zillow.com/homedetails/50-Scollard-St-Toronto-ON-M5R-1E9/2087449111_zpid/
