title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,2596 Lake Shore Blvd W,Toronto,ON,M8V1G4,43.606717,-79.490936,"C$2,688,000",37,"4 bds, 5.0 ba ,None sqft",Sam Mcdadi Real Estate Inc.,https://www.zillow.com/homedetails/2596-Lake-Shore-Blvd-W-Toronto-ON-M8V-1G4/2077288988_zpid/
House for sale,31 2nd St,Toronto,ON,M8V2X1,43.601402,-79.498949,"C$1,249,999",1,"4 bds, 3.0 ba ,None sqft",HomeLife Local Real Estate Ltd Brokerage,https://www.zillow.com/homedetails/31-2nd-St-Toronto-ON-M8V-2X1/2076916938_zpid/
Condo for sale,59 Annie Craig Dr #715,Toronto,ON,M8V0C4,43.624949,-79.478243,"C$699,900",35,"2 bds, 2.0 ba ,None sqft",Right At Home Realty Inc.,https://www.zillow.com/homedetails/59-Annie-Craig-Dr-715-Toronto-ON-M8V-0C4/2077248661_zpid/
Townhouse for sale,252 Royal York Rd #208,Toronto,ON,M8V1Y8,43.613803,-79.497736,"C$784,900",24,"2 bds, 2.0 ba ,None sqft",Century 21 Empire Realty Inc,https://www.zillow.com/homedetails/252-Royal-York-Rd-208-Toronto-ON-M8V-1Y8/2077139355_zpid/
House for sale,42 Royal York Rd,Toronto,ON,M8V2T4,43.605321,-79.494115,"C$999,000",8,"3 bds, 2.0 ba ,None sqft",HomeLife/Realty One Ltd Brokerage,https://www.zillow.com/homedetails/42-Royal-York-Rd-Toronto-ON-M8V-2T4/2076993981_zpid/
Condo for sale,33 Shorebreeze Dr #1405,Toronto,ON,M8V1A1,43.623886,-79.479223,"C$484,900",84,"1 bds, 1.0 ba ,None sqft",Century 21 President Realty Inc.,https://www.zillow.com/homedetails/33-Shorebreeze-Dr-1405-Toronto-ON-M8V-1A1/2077822659_zpid/
Condo for sale,20 Shore Breeze Dr #409,Toronto,ON,M8V0C7,43.623426,-79.478978,"C$1,195,000",2,"2 bds, 2.0 ba ,None sqft",Modern Solution Realty Inc.,https://www.zillow.com/homedetails/20-Shore-Breeze-Dr-409-Toronto-ON-M8V-0C7/2076928898_zpid/
Condo for sale,2045 Lakeshore Blvd W #3907,Toronto,ON,M8V2Z6,43.631508,-79.474518,"C$1,988,000",76,"3 bds, 3.0 ba ,None sqft",Sutton Group Old Mill Realty Inc.,https://www.zillow.com/homedetails/2045-Lakeshore-Blvd-W-3907-Toronto-ON-M8V-2Z6/2077717935_zpid/
Townhouse for sale,130 24th St #71,Toronto,ON,M8V0B9,43.601733,-79.52516,"C$729,999",34,"2 bds, 3.0 ba ,None sqft",Ipro Realty Ltd.,https://www.zillow.com/homedetails/130-24th-St-71-Toronto-ON-M8V-0B9/2077238749_zpid/
Condo for sale,10 Park Lawn Rd #2907,Toronto,ON,M8V0H9,43.623221,-79.483934,"C$699,900",60,"2 bds, 2.0 ba ,None sqft",Century 21 People`S Choice Realty Inc.,https://www.zillow.com/homedetails/10-Park-Lawn-Rd-2907-Toronto-ON-M8V-0H9/2077525368_zpid/
Condo for sale,2212 Lake Shore Blvd W #4308,Toronto,ON,M8V0C2,43.622466,-79.482401,"C$709,000",54,"3 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/2212-Lake-Shore-Blvd-W-4308-Toronto-ON-M8V-0C2/2077458823_zpid/
Condo for sale,2230 Lake Shore Blvd W #1602,Toronto,ON,M8V0B2,43.621654,-79.483188,"C$679,000",43,"2 bds, 1.0 ba ,None sqft",HomeLife/5 Star Realty Ltd Brokerage,https://www.zillow.com/homedetails/2230-Lake-Shore-Blvd-W-1602-Toronto-ON-M8V-0B2/2077343098_zpid/
Condo for sale,59 Annie Craig Dr #3407,Toronto,ON,M8V0C4,43.624949,-79.478243,"C$1,169,000",5,"2 bds, 3.0 ba ,None sqft",Century 21 Leading Edge Realty Inc.,https://www.zillow.com/homedetails/59-Annie-Craig-Dr-3407-Toronto-ON-M8V-0C4/2076954763_zpid/
