title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
New construction,194 A Neville Park Blvd,Toronto,ON,M4E3P8,43.677701,-79.28391,"C$3,799,000",148,"4 bds, 5.0 ba ,None sqft","Engel & Voelkers Toronto Central, Brokerage",https://www.zillow.com/homedetails/194-A-Neville-Park-Blvd-Toronto-ON-M4E-3P8/2078688549_zpid/
House for sale,65 Hammersmith Ave,Toronto,ON,M4E2W3,43.670466,-79.293973,"C$2,699,999",153,"4 bds, 4.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/65-Hammersmith-Ave-Toronto-ON-M4E-2W3/2078739213_zpid/
Condo for sale,601 Kingston Rd #6,Toronto,ON,M4E3Y2,43.67849,-79.298897,"C$689,900",0,"1 bds, 1.0 ba ,None sqft",Spectrum Realty Services Inc.,https://www.zillow.com/homedetails/601-Kingston-Rd-6-Toronto-ON-M4E-3Y2/2076911870_zpid/
Condo for sale,2320 Gerrard St E #31,Toronto,ON,M4E2E1,43.685524,-79.294145,"C$36,000",20,"0 bds, None ba ,None sqft",Century 21 Heritage Group Ltd.,https://www.zillow.com/homedetails/2320-Gerrard-St-E-31-Toronto-ON-M4E-2E1/2077098342_zpid/
House for sale,11 Corley Ave,Toronto,ON,M4E1T8,43.676511,-79.308205,"C$999,000",13,"3 bds, 3.0 ba ,None sqft",Re/Max Ultimate Realty Inc.,https://www.zillow.com/homedetails/11-Corley-Ave-Toronto-ON-M4E-1T8/2077035404_zpid/
Condo for sale,2320 Gerrard St E,Toronto,ON,M4E2E1,43.685524,-79.294145,"C$36,000",19,"0 bds, None ba ,None sqft",CENTURY 21 Heritage Group Ltd Brokerage,https://www.zillow.com/homedetails/2320-Gerrard-St-E-Toronto-ON-M4E-2E1/2081523172_zpid/
House for sale,21 Glen Davis Cres,Toronto,ON,M4E1X6,43.680025,-79.304167,"C$1,397,000",27,"4 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/21-Glen-Davis-Cres-Toronto-ON-M4E-1X6/2077171169_zpid/
Condo for sale,952 Kingston Rd #406,Toronto,ON,M4E1S7,43.680732,-79.28772,"C$789,900",80,"2 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/952-Kingston-Rd-406-Toronto-ON-M4E-1S7/2077782783_zpid/
Condo for sale,580 Kingston Rd UNIT 101,Toronto,ON,M4E1P9,43.678699,-79.30035,"C$835,000",44,"2 bds, 3.0 ba ,None sqft",Century 21 Leading Edge Realty Inc.,https://www.zillow.com/homedetails/580-Kingston-Rd-UNIT-101-Toronto-ON-M4E-1P9/2077355106_zpid/
