title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,23 Vine Ave,Toronto,ON,M6P1V6,43.66643,-79.465954,"C$629,000",1,"3 bds, 2.0 ba ,None sqft",HomeLife New World Realty Inc Brokerage,https://www.zillow.com/homedetails/23-Vine-Ave-Toronto-ON-M6P-1V6/2076916922_zpid/
Townhouse for sale,454 R Pacific Ave,Toronto,ON,M6P2R4,43.666296,-79.469149,"C$1,424,999",9,"3 bds, 3.0 ba ,None sqft",Sage Real Estate Limited,https://www.zillow.com/homedetails/454-R-Pacific-Ave-Toronto-ON-M6P-2R4/2077005808_zpid/
Condo for sale,2495 Dundas St W #305,Toronto,ON,M6P1X4,43.660289,-79.454261,"C$699,900",6,"2 bds, 2.0 ba ,None sqft",Sutton Group Elite Realty Inc.,https://www.zillow.com/homedetails/2495-Dundas-St-W-305-Toronto-ON-M6P-1X4/2076968908_zpid/
House for sale,214 Keele St,Toronto,ON,M6P2K2,43.659901,-79.462483,"C$999,900",276,"4 bds, 4.0 ba ,None sqft",Blue Door Realty Group Inc.,https://www.zillow.com/homedetails/214-Keele-St-Toronto-ON-M6P-2K2/2080718258_zpid/
House for sale,6 Mountview Ave,Toronto,ON,M6P2L3,43.654708,-79.46138,"C$1,549,000",24,"3 bds, 2.0 ba ,None sqft",Core Assets Real Estate,https://www.zillow.com/homedetails/6-Mountview-Ave-Toronto-ON-M6P-2L3/2077141131_zpid/
House for sale,40 Aziel St,Toronto,ON,M6P2N9,43.662056,-79.466597,"C$1,998,000",73,"3 bds, 4.0 ba ,None sqft",Century 21 People`S Choice Realty Inc.,https://www.zillow.com/homedetails/40-Aziel-St-Toronto-ON-M6P-2N9/2077697709_zpid/
Condo for sale,35 Elsie Ln #149,Toronto,ON,M6P3N3,43.660437,-79.45146,"C$839,000",63,"3 bds, 2.0 ba ,None sqft",HomeLife/Response Realty Inc Brokerage,https://www.zillow.com/homedetails/35-Elsie-Ln-149-Toronto-ON-M6P-3N3/2077562712_zpid/
Townhouse for sale,11 Ruttan St #129,Toronto,ON,M6P0A1,43.657118,-79.446584,"C$739,900",69,"2 bds, 2.0 ba ,None sqft",Sutton Group Old Mill Realty Inc.,https://www.zillow.com/homedetails/11-Ruttan-St-129-Toronto-ON-M6P-0A1/2077627846_zpid/
House for sale,90 Campbell Ave,Toronto,ON,M6P3T8,43.659304,-79.447789,"C$1,299,000",19,"6 bds, 3.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/90-Campbell-Ave-Toronto-ON-M6P-3T8/2077079917_zpid/
Condo for sale,1830 Bloor St W #314,Toronto,ON,M6P0A2,43.654354,-79.463205,"C$609,900",15,"1 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/1830-Bloor-St-W-314-Toronto-ON-M6P-0A2/2081209584_zpid/
Condo for sale,1369 Bloor St W #404,Toronto,ON,M6P4J4,43.657476,-79.445671,"C$759,900",93,"2 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/1369-Bloor-St-W-404-Toronto-ON-M6P-4J4/2077940020_zpid/
Condo for sale,1830 Bloor St W #403,Toronto,ON,M6P0A2,43.654354,-79.463205,"C$569,000",118,"1 bds, 1.0 ba ,None sqft",HomeLife Superstars Real Estate Ltd Brokerage,https://www.zillow.com/homedetails/1830-Bloor-St-W-403-Toronto-ON-M6P-0A2/2083961714_zpid/
Condo for sale,1369 Bloor St W #1302,Toronto,ON,M6P4J4,43.657476,-79.445671,"C$568,880",37,"1 bds, 1.0 ba ,None sqft",Sutton Group Quantum Realty Inc.,https://www.zillow.com/homedetails/1369-Bloor-St-W-1302-Toronto-ON-M6P-4J4/2077284704_zpid/
Condo for sale,1638 Bloor St W #408,Toronto,ON,M6P0A6,43.655709,-79.456407,"C$499,000",62,"1 bds, 1.0 ba ,None sqft",CENTURY 21 Parkland Ltd Brokerage,https://www.zillow.com/homedetails/1638-Bloor-St-W-408-Toronto-ON-M6P-0A6/2083260826_zpid/
Condo for sale,243 Perth Ave #GS2,Toronto,ON,M6P3X9,43.661321,-79.450335,"C$1,269,000",28,"3 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/243-Perth-Ave-GS2-Toronto-ON-M6P-3X9/2077175481_zpid/
