title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,76 Donwoods Dr,Toronto,ON,M4N2G5,43.738904,-79.398723,"C$6,280,000",51,"5 bds, 5.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/76-Donwoods-Dr-Toronto-ON-M4N-2G5/2087029792_zpid/
House for sale,102 Dinnick Cres,Toronto,ON,M4N1L8,43.723633,-79.394865,"C$5,699,900",47,"4 bds, 7.0 ba ,None sqft",Upperside Real Estate Limited,https://www.zillow.com/homedetails/102-Dinnick-Cres-Toronto-ON-M4N-1L8/2077390833_zpid/
Townhouse for sale,74 Hargrave Ln UNIT 2,Toronto,ON,M4N0A4,43.723723,-79.38006,"C$1,058,000",191,"3 bds, 3.0 ba ,None sqft",Bay Street Group Inc.,https://www.zillow.com/homedetails/74-Hargrave-Ln-UNIT-2-Toronto-ON-M4N-0A4/2079338977_zpid/
Condo for sale,70 Hargrave Ln #7,Toronto,ON,M4N0A4,43.723801,-79.38013,"C$1,069,000",69,"4 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/70-Hargrave-Ln-7-Toronto-ON-M4N-0A4/2078418383_zpid/
House for sale,31 Ranleigh Ave,Toronto,ON,M4N1X2,43.727705,-79.40168,"C$1,999,999",72,"3 bds, 3.0 ba ,None sqft",Right At Home Realty Inc.,https://www.zillow.com/homedetails/31-Ranleigh-Ave-Toronto-ON-M4N-1X2/2084842499_zpid/
Condo for sale,3018 Yonge St #911,Toronto,ON,M4N0A5,43.724184,-79.402359,"C$729,800",73,"1 bds, 1.0 ba ,None sqft",Sam Mcdadi Real Estate Inc.,https://www.zillow.com/homedetails/3018-Yonge-St-911-Toronto-ON-M4N-0A5/2077701031_zpid/
Condo for sale,3800 Yonge St #PL05,Toronto,ON,M4N3P7,43.738899,-79.406735,"C$999,000",35,"1 bds, 2.0 ba ,None sqft",Right At Home Realty Inc.,https://www.zillow.com/homedetails/3800-Yonge-St-PL05-Toronto-ON-M4N-3P7/2078377572_zpid/
