title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
House for sale,147 Danforth Ave,Toronto,ON,M4K1N2,43.676208,-79.357024,"C$80,000",49,"0 bds, None ba ,None sqft",OfficeTest Real Estate Brokerage,https://www.zillow.com/homedetails/147-Danforth-Ave-Toronto-ON-M4K-1N2/2077402509_zpid/
House for sale,800 Broadview Ave,Toronto,ON,M4K2P7,43.67756,-79.359003,"C$799,900",85,"0 bds, None ba ,11752 sqft",CENTURY 21 Heritage Group Ltd Brokerage,https://www.zillow.com/homedetails/800-Broadview-Ave-Toronto-ON-M4K-2P7/2082256681_zpid/
House for sale,192 Browning Ave,Toronto,ON,M4K1W8,43.682955,-79.348796,"C$1,499,000",52,"3 bds, 3.0 ba ,None sqft",Re/Max Ultimate Realty Inc.,https://www.zillow.com/homedetails/192-Browning-Ave-Toronto-ON-M4K-1W8/2077445886_zpid/
House for sale,51 Cambridge Ave,Toronto,ON,M4K2L2,43.677261,-79.359739,"C$999,000",105,"3 bds, 3.0 ba ,None sqft",CENTURY 21 Alpha Realty Inc Brokerage,https://www.zillow.com/homedetails/51-Cambridge-Ave-Toronto-ON-M4K-2L2/2078078936_zpid/
House for sale,1293 Pape Ave,Toronto,ON,M4K3W9,43.694473,-79.350509,"C$1,039,000",44,"3 bds, 2.0 ba ,None sqft",HomeLife/Bayview Realty Inc Brokerage,https://www.zillow.com/homedetails/1293-Pape-Ave-Toronto-ON-M4K-3W9/2077356724_zpid/
House for sale,922 Logan Ave,Toronto,ON,M4K3E4,43.678856,-79.34994,"C$1,698,000",473,"0 bds, None ba ,None sqft",CENTURY 21 Leading Edge Realty Inc Brokerage,https://www.zillow.com/homedetails/922-Logan-Ave-Toronto-ON-M4K-3E4/2083379749_zpid/
House for sale,439 Pape Ave,Toronto,ON,M4K3P6,43.671546,-79.341458,"C$1,999,999",18,"8 bds, 3.0 ba ,None sqft",HomeLife/Miracle Realty Ltd Brokerage,https://www.zillow.com/homedetails/439-Pape-Ave-Toronto-ON-M4K-3P6/2077077423_zpid/
